sample_id,path,geo_misfit,geo_rank,voxel_accuracy,mean_iou,borehole_consistency,gravity_gradient_proxy_misfit,joint_proxy_misfit,magnetic_proxy_misfit
0,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_0.pt,0.21759508550167084,3,0.7006607055664062,0.21363899111747742,0.9993652105331421,0.14978088438510895,0.7232205867767334,0.5769777894020081
1,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_1.pt,0.2841781973838806,7,0.6616859436035156,0.19786112010478973,0.9983072280883789,0.1987875998020172,1.5008130073547363,1.3090269565582275
2,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_2.pt,0.4531725347042084,15,0.6891555786132812,0.20729967951774597,0.9987304210662842,0.2750902771949768,2.314626932144165,2.019268035888672
3,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_3.pt,0.3041015863418579,8,0.6723747253417969,0.1984778493642807,0.9993652105331421,0.21813295781612396,1.550870418548584,1.3442864418029785
4,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_4.pt,0.42529067397117615,12,0.6460685729980469,0.19315116107463837,0.9987304210662842,0.3491087853908539,3.00020170211792,2.7002792358398438
5,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_5.pt,0.2170935869216919,2,0.6840400695800781,0.2115202099084854,0.9993652105331421,0.1420133262872696,0.8296733498573303,0.6856232285499573
6,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_6.pt,0.23870036005973816,5,0.6856613159179688,0.20340612530708313,0.9995768070220947,0.15544776618480682,0.8840381503105164,0.7258260250091553
7,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_7.pt,0.3638085722923279,11,0.64898681640625,0.18694710731506348,0.9985188245773315,0.21523995697498322,2.0613088607788086,1.8255946636199951
8,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_8.pt,0.4299730658531189,13,0.6618919372558594,0.19436563551425934,1.0,0.3366098701953888,2.197197437286377,1.8980584144592285
9,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_9.pt,0.4627273678779602,16,0.6614608764648438,0.19722901284694672,0.9991536140441895,0.3113376200199127,2.378544330596924,2.0693461894989014
10,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_10.pt,0.445827841758728,14,0.6669464111328125,0.1937265396118164,0.9991536140441895,0.26099565625190735,2.0344948768615723,1.7463321685791016
11,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_11.pt,0.34333640336990356,10,0.6509780883789062,0.18878749012947083,0.9991536140441895,0.20171163976192474,1.8176937103271484,1.5955976247787476
12,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_12.pt,0.24344207346439362,6,0.6780853271484375,0.20400795340538025,0.9997884035110474,0.14863096177577972,1.316836953163147,1.1579581499099731
13,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_13.pt,0.33906289935112,9,0.6500129699707031,0.19029664993286133,0.9995768070220947,0.1808805912733078,1.2176438570022583,1.002892255783081
14,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_14.pt,0.19465568661689758,1,0.6749916076660156,0.2059537023305893,0.9983072280883789,0.13770706951618195,0.6168601512908936,0.48510557413101196
15,/home/mcy/Geoflow/flowtrain_stochastic_interpolation-main/project/geodata-3d-conditional/dike-demo-manual/magnetic_joint/cond_generation_1_label10/baseline_joint_alpha0/sample_15.pt,0.22015956044197083,4,0.6858482360839844,0.20587870478630066,0.9978840351104736,0.10124043375253677,0.6023833155632019,0.46699342131614685
